offer_date,IPO_name,ticker,CIK,CIK2,S1_Filing_Date,filename,company_name,form_type,filing_date,url
20130502,Insys Therapeutics Inc,INSY,0001516479,1516479,30MAR2011,0001193125-11-081792.txt,"Insys Therapeutics, Inc.",S-1,30MAR2011,https://www.sec.gov/Archives/edgar/data/1516479/000119312511081792/0001193125-11-081792.txt
20110510,Kosmos Energy Ltd,KOS,0001509991,1509991,14JAN2011,0001047469-11-000139.txt,Kosmos Energy Ltd.,S-1,14JAN2011,https://www.sec.gov/Archives/edgar/data/1509991/000104746911000139/0001047469-11-000139.txt
20110519,LinkedIn Corp,LNKD,0001271024,1271024,27JAN2011,0001193125-11-016022.txt,LINKEDIN CORP,S-1,27JAN2011,https://www.sec.gov/Archives/edgar/data/1271024/000119312511016022/0001193125-11-016022.txt
20110511,NGL Energy Partners LP,NGL,0001504461,1504461,11FEB2011,0001047469-11-000801.txt,NGL Energy Partners LP,S-1,11FEB2011,https://www.sec.gov/Archives/edgar/data/1504461/000104746911000801/0001047469-11-000801.txt
20110713,Oiltanking Partners LP,OILT,0001516007,1516007,31MAR2011,0000950123-11-031256.txt,"Oiltanking Partners, L.P.",S-1,31MAR2011,https://www.sec.gov/Archives/edgar/data/1516007/000095012311031256/0000950123-11-031256.txt
20110614,Pandora Media Inc,P,0001230276,1230276,11FEB2011,0001193125-11-032963.txt,"Pandora Media, Inc.",S-1,11FEB2011,https://www.sec.gov/Archives/edgar/data/1230276/000119312511032963/0001193125-11-032963.txt
20110504,RPX Corp,RPXC,0001509432,1509432,21JAN2011,0001193125-11-012087.txt,RPX Corp,S-1,21JAN2011,https://www.sec.gov/Archives/edgar/data/1509432/000119312511012087/0001193125-11-012087.txt
20110719,Skullcandy Inc,SKUL,0001423542,1423542,28JAN2011,0001193125-11-017025.txt,"SKULLCANDY, INC.",S-1,28JAN2011,https://www.sec.gov/Archives/edgar/data/1423542/000119312511017025/0001193125-11-017025.txt
20110630,State Investors Bancorp Inc,SIBC,0001513971,1513971,07MAR2011,0001193125-11-057885.txt,"STATE INVESTORS BANCORP, INC.",S-1,07MAR2011,https://www.sec.gov/Archives/edgar/data/1513971/000119312511057885/0001193125-11-057885.txt
20110720,Suncoke Energy Inc,SXC,0001514705,1514705,23MAR2011,0001193125-11-075244.txt,"SunCoke Energy, Inc.",S-1,23MAR2011,https://www.sec.gov/Archives/edgar/data/1514705/000119312511075244/0001193125-11-075244.txt
20110504,Thermon Group Holdings Inc,THR,0001489096,1489096,02FEB2011,0001047469-11-000428.txt,"Thermon Group Holdings, Inc.",S-1,02FEB2011,https://www.sec.gov/Archives/edgar/data/1489096/000104746911000428/0001047469-11-000428.txt
20121009,Ambarella Inc,AMBA,0001280263,1280263,10JUN2011,0001193125-11-162978.txt,AMBARELLA INC,S-1,10JUN2011,https://www.sec.gov/Archives/edgar/data/1280263/000119312511162978/0001193125-11-162978.txt
20111011,ASB Bancorp Inc,ASBB,0001520300,1520300,26MAY2011,0001193125-11-151593.txt,ASB Bancorp Inc,S-1,26MAY2011,https://www.sec.gov/Archives/edgar/data/1520300/000119312511151593/0001193125-11-151593.txt
20140613,Aspen Aerogels Inc,ASPN,0001145986,1145986,24JUN2011,0000950123-11-061638.txt,ASPEN AEROGELS INC,S-1,24JUN2011,https://www.sec.gov/Archives/edgar/data/1145986/000095012311061638/0000950123-11-061638.txt
20130306,Artisan Partners Asset Mgmt In,APAM,0001517302,1517302,06APR2011,0001193125-11-089694.txt,Artisan Partners Asset Management Inc.,S-1,06APR2011,https://www.sec.gov/Archives/edgar/data/1517302/000119312511089694/0001193125-11-089694.txt
20111004,BSB Bancorp Inc,BLMT,0001522420,1522420,09JUN2011,0001193125-11-162101.txt,"BSB Bancorp, Inc.",S-1,09JUN2011,https://www.sec.gov/Archives/edgar/data/1522420/000119312511162101/0001193125-11-162101.txt
20140801,FCB Financial Holdings Inc,FCB,0001476651,1476651,16MAY2011,0000950123-11-050355.txt,Bond Street Holdings Inc,S-1,16MAY2011,https://www.sec.gov/Archives/edgar/data/1476651/000095012311050355/0000950123-11-050355.txt
20120328,CafePress Inc,PRSS,0001117733,1117733,10JUN2011,0001193125-11-162782.txt,CAFEPRESS INC.,S-1,10JUN2011,https://www.sec.gov/Archives/edgar/data/1117733/000119312511162782/0001193125-11-162782.txt
20110810,Carbonite Inc,CARB,0001340127,1340127,12MAY2011,0000950123-11-049041.txt,Carbonite Inc,S-1,12MAY2011,https://www.sec.gov/Archives/edgar/data/1340127/000095012311049041/0000950123-11-049041.txt
20120221,Ceres Inc,CERE,0000767884,767884,23MAY2011,0000950123-11-052640.txt,"Ceres, Inc.",S-1,23MAY2011,https://www.sec.gov/Archives/edgar/data/767884/000095012311052640/0000950123-11-052640.txt
20110727,The Chefs Warehouse Inc,CHEF,0001517175,1517175,12APR2011,0000950123-11-034731.txt,"Chefs' Warehouse Holdings, LLC",S-1,12APR2011,https://www.sec.gov/Archives/edgar/data/1517175/000095012311034731/0000950123-11-034731.txt
20111116,Clovis Oncology Inc,CLVS,0001466301,1466301,23JUN2011,0000950123-11-061021.txt,"Clovis Oncology, Inc.",S-1,23JUN2011,https://www.sec.gov/Archives/edgar/data/1466301/000095012311061021/0000950123-11-061021.txt
20110726,Dunkin Brands Group Inc,DNKN,0001357204,1357204,04MAY2011,0001193125-11-124980.txt,"DUNKIN' BRANDS GROUP, INC.",S-1,04MAY2011,https://www.sec.gov/Archives/edgar/data/1357204/000119312511124980/0001193125-11-124980.txt
20121010,Realogy Holdings Corp,RLGY,0001398987,1398987,01APR2011,0001193125-11-086527.txt,Domus Holdings Corp,S-1,01APR2011,https://www.sec.gov/Archives/edgar/data/1398987/000119312511086527/0001193125-11-086527.txt
20120424,Envivio Inc,ENVI,0001174266,1174266,15APR2011,0001193125-11-099317.txt,ENVIVIO INC,S-1,15APR2011,https://www.sec.gov/Archives/edgar/data/1174266/000119312511099317/0001193125-11-099317.txt
20120207,EPAM Systems Inc,EPAM,0001352010,1352010,10JUN2011,0001193125-11-162771.txt,"EPAM Systems, Inc.",S-1,10JUN2011,https://www.sec.gov/Archives/edgar/data/1352010/000119312511162771/0001193125-11-162771.txt
20120329,Enphase Energy Inc,ENPH,0001463101,1463101,15JUN2011,0001193125-11-165822.txt,"Enphase Energy, Inc.",S-1,15JUN2011,https://www.sec.gov/Archives/edgar/data/1463101/000119312511165822/0001193125-11-165822.txt
20110721,Francesca's Holdings Corp,FRAN,0001399935,1399935,19APR2011,0001193125-11-101406.txt,Francesca's Holdings CORP,S-1,19APR2011,https://www.sec.gov/Archives/edgar/data/1399935/000119312511101406/0001193125-11-101406.txt
20140922,GWG Holdings Inc,GWGH,0001522690,1522690,14JUN2011,0001193125-11-164839.txt,"GWG Holdings, Inc.",S-1,14JUN2011,https://www.sec.gov/Archives/edgar/data/1522690/000119312511164839/0001193125-11-164839.txt
20111103,Groupon Inc,GRPN,0001490281,1490281,02JUN2011,0001047469-11-005613.txt,"Groupon, Inc.",S-1,02JUN2011,https://www.sec.gov/Archives/edgar/data/1490281/000104746911005613/0001047469-11-005613.txt
20120210,Homestreet Inc,HMST,0001518715,1518715,06MAY2011,0001193125-11-129955.txt,"HomeStreet, Inc.",S-1,06MAY2011,https://www.sec.gov/Archives/edgar/data/1518715/000119312511129955/0001193125-11-129955.txt
20120801,Hyde Park Acquisition Corp II,HPAC,0001519817,1519817,06MAY2011,0001144204-11-026873.txt,Hyde Park Acquisition Corp. II,S-1,06MAY2011,https://www.sec.gov/Archives/edgar/data/1519817/000114420411026873/0001144204-11-026873.txt
20111108,Imperva Inc,IMPV,0001364962,1364962,17JUN2011,0001193125-11-167985.txt,IMPERVA INC,S-1,17JUN2011,https://www.sec.gov/Archives/edgar/data/1364962/000119312511167985/0001193125-11-167985.txt
20160721,Impinj Inc,PI,0001114995,1114995,21APR2011,0001193125-11-105351.txt,IMPINJ INC,S-1,21APR2011,https://www.sec.gov/Archives/edgar/data/1114995/000119312511105351/0001193125-11-105351.txt
20110623,KiOR Inc,KIOR,0001418862,1418862,11APR2011,0000950123-11-034676.txt,Kior Inc,S-1,11APR2011,https://www.sec.gov/Archives/edgar/data/1418862/000095012311034676/0000950123-11-034676.txt
20111110,LRR Energy LP,LRE,0001519632,1519632,06MAY2011,0001047469-11-004723.txt,"LRR Energy, L.P.",S-1,06MAY2011,https://www.sec.gov/Archives/edgar/data/1519632/000104746911004723/0001047469-11-004723.txt
20111117,Mattress Firm Holding Corp,MFRM,0001419852,1419852,10JUN2011,0001047469-11-005788.txt,MATTRESS FIRM HOLDING CORP.,S-1,10JUN2011,https://www.sec.gov/Archives/edgar/data/1419852/000104746911005788/0001047469-11-005788.txt
20140930,Entegra Financial Corp,ENFC,0001522327,1522327,10JUN2011,0001193125-11-162754.txt,Macon Financial Corp.,S-1,10JUN2011,https://www.sec.gov/Archives/edgar/data/1522327/000119312511162754/0001193125-11-162754.txt
20160524,Midland States Bancorp Inc,MSBI,0001466026,1466026,13MAY2011,0001047469-11-005164.txt,"Midland States Bancorp, Inc.",S-1,13MAY2011,https://www.sec.gov/Archives/edgar/data/1466026/000104746911005164/0001047469-11-005164.txt
20120307,Nationstar Mortgage Hldg Inc,NSM,0001520566,1520566,16MAY2011,0000950123-11-050813.txt,Nationstar Mortgage Holdings Inc.,S-1,16MAY2011,https://www.sec.gov/Archives/edgar/data/1520566/000095012311050813/0000950123-11-050813.txt
20060927,CBRE Realty Finance,CBF,0001479750,1479750,24JUN2011,0001193125-11-172256.txt,"North American Financial Holdings, Inc.",S-1,24JUN2011,https://www.sec.gov/Archives/edgar/data/1479750/000119312511172256/0001193125-11-172256.txt
20120919,Capital Bank Financial Corp,CBF,0001479750,1479750,24JUN2011,0001193125-11-172256.txt,"North American Financial Holdings, Inc.",S-1,24JUN2011,https://www.sec.gov/Archives/edgar/data/1479750/000119312511172256/0001193125-11-172256.txt
20120411,Oaktree Capital Group LLC,OAK,0001403528,1403528,17JUN2011,0001193125-11-167852.txt,"Oaktree Capital Group, LLC",S-1,17JUN2011,https://www.sec.gov/Archives/edgar/data/1403528/000119312511167852/0001193125-11-167852.txt
20141121,Peak Resorts Inc,SKIS,0001517401,1517401,18APR2011,0000950123-11-036367.txt,Peak Resorts Inc,S-1,18APR2011,https://www.sec.gov/Archives/edgar/data/1517401/000095012311036367/0000950123-11-036367.txt
20140606,Radius Health Inc,RDUS,0001428522,1428522,23JUN2011,0001047469-11-006011.txt,"Radius Health, Inc.",S-1,23JUN2011,https://www.sec.gov/Archives/edgar/data/1428522/000104746911006011/0001047469-11-006011.txt
20120327,Regional Management Corp,RM,0001519401,1519401,16MAY2011,0000950123-11-050816.txt,Regional Management Corp.,S-1,16MAY2011,https://www.sec.gov/Archives/edgar/data/1519401/000095012311050816/0000950123-11-050816.txt
20110727,Teavana Holdings Inc,TEA,0001314592,1314592,28APR2011,0001193125-11-114616.txt,Teavana Holdings Inc,S-1,28APR2011,https://www.sec.gov/Archives/edgar/data/1314592/000119312511114616/0001193125-11-114616.txt
20130114,USA Compression Partners LP,USAC,0001522727,1522727,09JUN2011,0001047469-11-005774.txt,"USA Compression Partners, LP",S-1,09JUN2011,https://www.sec.gov/Archives/edgar/data/1522727/000104746911005774/0001047469-11-005774.txt
20120509,WageWorks Inc,WAGE,0001158863,1158863,25APR2011,0001193125-11-107810.txt,"WAGEWORKS, INC.",S-1,25APR2011,https://www.sec.gov/Archives/edgar/data/1158863/000119312511107810/0001193125-11-107810.txt
20110727,Wesco Aircraft Holdings Inc,WAIR,0001378718,1378718,08APR2011,0001047469-11-003409.txt,"Wesco Aircraft Holdings, Inc",S-1,08APR2011,https://www.sec.gov/Archives/edgar/data/1378718/000104746911003409/0001047469-11-003409.txt
20140207,Argos Therapeutics,ARGS,0001105533,1105533,29JUL2011,0001193125-11-202087.txt,ARGOS THERAPEUTICS INC,S-1,29JUL2011,https://www.sec.gov/Archives/edgar/data/1105533/000119312511202087/0001193125-11-202087.txt
20120217,Brightcove Inc,BCOV,0001313275,1313275,24AUG2011,0001193125-11-230151.txt,BRIGHTCOVE INC,S-1,24AUG2011,https://www.sec.gov/Archives/edgar/data/1313275/000119312511230151/0001193125-11-230151.txt
20120223,Bazaarvoice Inc,BV,0001330421,1330421,26AUG2011,0001193125-11-233414.txt,Bazaarvoice Inc,S-1,26AUG2011,https://www.sec.gov/Archives/edgar/data/1330421/000119312511233414/0001193125-11-233414.txt
20120723,Chuy's Holdings Inc,CHUY,0001524931,1524931,05AUG2011,0001193125-11-211974.txt,"CHUY'S HOLDINGS, INC.",S-1,05AUG2011,https://www.sec.gov/Archives/edgar/data/1524931/000119312511211974/0001193125-11-211974.txt
20120502,The Carlyle Group LP,CG,0001527166,1527166,06SEP2011,0000950123-11-082561.txt,Carlyle Group L.P.,S-1,06SEP2011,https://www.sec.gov/Archives/edgar/data/1527166/000095012311082561/0000950123-11-082561.txt
20141010,Dave & Buster's Ent Inc,PLAY,0001525769,1525769,15JUL2011,0001193125-11-189452.txt,"Dave & Buster's Entertainment, Inc.",S-1,15JUL2011,https://www.sec.gov/Archives/edgar/data/1525769/000119312511189452/0001193125-11-189452.txt
20120314,Demandware Inc,DWRE,0001301031,1301031,15JUL2011,0001193125-11-189260.txt,Demandware Inc,S-1,15JUL2011,https://www.sec.gov/Archives/edgar/data/1301031/000119312511189260/0001193125-11-189260.txt
20120802,Eloqua Inc,ELOQ,0001375271,1375271,24AUG2011,0000950123-11-079783.txt,ELOQUA LTD,S-1,24AUG2011,https://www.sec.gov/Archives/edgar/data/1375271/000095012311079783/0000950123-11-079783.txt
20120628,Exa Corp,EXA,0000890264,890264,03AUG2011,0001193125-11-208397.txt,EXA CORP,S-1,03AUG2011,https://www.sec.gov/Archives/edgar/data/890264/000119312511208397/0001193125-11-208397.txt
20120208,FX Alliance Inc,FX,0001529979,1529979,19SEP2011,0001047469-11-008108.txt,FX Alliance Inc.,S-1,19SEP2011,https://www.sec.gov/Archives/edgar/data/1529979/000104746911008108/0001047469-11-008108.txt
20180202,FTS International LLC,FTSI,0001529463,1529463,09SEP2011,0001193125-11-244219.txt,"Frac Tech International, LLC",S-1,09SEP2011,https://www.sec.gov/Archives/edgar/data/1529463/000119312511244219/0001193125-11-244219.txt
20120201,Greenway Medical Tech Inc,GWAY,0001080747,1080747,15JUL2011,0001188112-11-001947.txt,GREENWAY MEDICAL TECHNOLOGIES INC,S-1,15JUL2011,https://www.sec.gov/Archives/edgar/data/1080747/000118811211001947/0001188112-11-001947.txt
20120209,GSE Holding Inc,GSE,0001275712,1275712,11JUL2011,0001047469-11-006248.txt,"GSE Holding, Inc.",S-1,11JUL2011,https://www.sec.gov/Archives/edgar/data/1275712/000104746911006248/0001047469-11-006248.txt
20120124,Guidewire Software Inc,GWRE,0001528396,1528396,02SEP2011,0001193125-11-240194.txt,"Guidewire Software, Inc.",S-1,02SEP2011,https://www.sec.gov/Archives/edgar/data/1528396/000119312511240194/0001193125-11-240194.txt
20111117,Intermolecular Inc,IMI,0001311241,1311241,29JUL2011,0001047469-11-006725.txt,INTERMOLECULAR INC,S-1,29JUL2011,https://www.sec.gov/Archives/edgar/data/1311241/000104746911006725/0001047469-11-006725.txt
20120510,Ignite Restaurant Group Inc,IRG,0001526796,1526796,29JUL2011,0001047469-11-006730.txt,"Ignite Restaurant Group, Inc.",S-1,29JUL2011,https://www.sec.gov/Archives/edgar/data/1526796/000104746911006730/0001047469-11-006730.txt
20111212,Jive Software Inc,JIVE,0001462633,1462633,24AUG2011,0001193125-11-231091.txt,"Jive Software, Inc.",S-1,24AUG2011,https://www.sec.gov/Archives/edgar/data/1462633/000119312511231091/0001193125-11-231091.txt
20111214,Laredo Petroleum Holdings Inc,LPI,0001528129,1528129,24AUG2011,0001047469-11-007600.txt,"Laredo Petroleum Holdings, Inc.",S-1,24AUG2011,https://www.sec.gov/Archives/edgar/data/1528129/000104746911007600/0001047469-11-007600.txt
20120314,M/A-COM Technology Hldg,MTSI,0001493594,1493594,01AUG2011,0001193125-11-204739.txt,"M/A-COM Technology Solutions Holdings, Inc.",S-1,01AUG2011,https://www.sec.gov/Archives/edgar/data/1493594/000119312511204739/0001193125-11-204739.txt
20120328,Merrimack Pharmaceuticals Inc,MACK,0001274792,1274792,08JUL2011,0001047469-11-006223.txt,MERRIMACK PHARMACEUTICALS INC,S-1,08JUL2011,https://www.sec.gov/Archives/edgar/data/1274792/000104746911006223/0001047469-11-006223.txt
20111117,Manning & Napier Inc,MN,0001524223,1524223,01JUL2011,0001193125-11-180665.txt,"Manning & Napier, Inc.",S-1,01JUL2011,https://www.sec.gov/Archives/edgar/data/1524223/000119312511180665/0001193125-11-180665.txt
20120201,Matador Resources Co,MTDR,0001520006,1520006,12AUG2011,0001193125-11-221108.txt,Matador Resources Co,S-1,12AUG2011,https://www.sec.gov/Archives/edgar/data/1520006/000119312511221108/0001193125-11-221108.txt
20111214,Mid-Con Energy Partners LP,MCEP,0001527709,1527709,12AUG2011,0000950123-11-076751.txt,"Mid-Con Energy Partners, LP",S-1,12AUG2011,https://www.sec.gov/Archives/edgar/data/1527709/000095012311076751/0000950123-11-076751.txt
20130117,Norwegian Cruise Line Hldg Ltd,NCLH,0001513761,1513761,15JUL2011,0001193125-11-188844.txt,Norwegian Cruise Line Holdings Ltd.,S-1,15JUL2011,https://www.sec.gov/Archives/edgar/data/1513761/000119312511188844/0001193125-11-188844.txt
20120223,Proto Labs Inc,PRLB,0001443669,1443669,25JUL2011,0001193125-11-194962.txt,Proto Labs Inc,S-1,25JUL2011,https://www.sec.gov/Archives/edgar/data/1443669/000119312511194962/0001193125-11-194962.txt
20120118,Renewable Energy Group Inc,REGI,0001463258,1463258,18JUL2011,0001193125-11-189855.txt,"Renewable Energy Group, Inc.",S-1,18JUL2011,https://www.sec.gov/Archives/edgar/data/1463258/000119312511189855/0001193125-11-189855.txt
20111103,Rentech Nitrogen Partners LP,RNF,0001525998,1525998,05AUG2011,0001193125-11-210920.txt,"Rentech Nitrogen Partners, L.P.",S-1,05AUG2011,https://www.sec.gov/Archives/edgar/data/1525998/000119312511210920/0001193125-11-210920.txt
20121101,Restoration Hardware Hldg Inc,RH,0001528849,1528849,09SEP2011,0001193125-11-244653.txt,Restoration Hardware Holdings Inc,S-1,09SEP2011,https://www.sec.gov/Archives/edgar/data/1528849/000119312511244653/0001193125-11-244653.txt
20111208,Rose Rock Midstream LP,RRMS,0001527622,1527622,12AUG2011,0001193125-11-220938.txt,"Rose Rock Midstream, L.P.",S-1,12AUG2011,https://www.sec.gov/Archives/edgar/data/1527622/000119312511220938/0001193125-11-220938.txt
20130312,Silver Spring Networks Inc,SSNI,0001180079,1180079,07JUL2011,0001193125-11-184100.txt,SILVER SPRING NETWORKS INC,S-1,07JUL2011,https://www.sec.gov/Archives/edgar/data/1180079/000119312511184100/0001193125-11-184100.txt
20111213,Sanchez Energy Corp,SN,0001528837,1528837,01SEP2011,0001193125-11-238743.txt,Sanchez Energy Corp,S-1,01SEP2011,https://www.sec.gov/Archives/edgar/data/1528837/000119312511238743/0001193125-11-238743.txt
20131025,Sprague Resources LP,SRLP,0001525287,1525287,27JUL2011,0001193125-11-198941.txt,Sprague Resources LP,S-1,27JUL2011,https://www.sec.gov/Archives/edgar/data/1525287/000119312511198941/0001193125-11-198941.txt
20120503,Tilly's Inc,TLYS,0001524025,1524025,01JUL2011,0001193125-11-180364.txt,"TILLY'S, INC.",S-1,01JUL2011,https://www.sec.gov/Archives/edgar/data/1524025/000119312511180364/0001193125-11-180364.txt
20120131,US Silica Holdings Inc,SLCA,0001524741,1524741,18JUL2011,0001193125-11-190061.txt,"U.S. SILICA HOLDINGS, INC.",S-1,18JUL2011,https://www.sec.gov/Archives/edgar/data/1524741/000119312511190061/0001193125-11-190061.txt
20120327,Vocera Communications Inc,VCRA,0001129260,1129260,01AUG2011,0001193125-11-204682.txt,"VOCERA COMMUNICATIONS, INC.",S-1,01AUG2011,https://www.sec.gov/Archives/edgar/data/1129260/000119312511204682/0001193125-11-204682.txt
20120125,Wellesley Bancorp Inc,WEBK,0001526952,1526952,09SEP2011,0001193125-11-244622.txt,"Wellesley Bancorp, Inc.",S-1,09SEP2011,https://www.sec.gov/Archives/edgar/data/1526952/000119312511244622/0001193125-11-244622.txt
20111215,Zynga Inc,ZNGA,0001439404,1439404,01JUL2011,0001193125-11-180285.txt,ZYNGA INC,S-1,01JUL2011,https://www.sec.gov/Archives/edgar/data/1439404/000119312511180285/0001193125-11-180285.txt
20111018,ZELTIQ Aesthetics Inc,ZLTQ,0001415336,1415336,13JUL2011,0001193125-11-187233.txt,Zeltiq Aesthetics Inc,S-1,13JUL2011,https://www.sec.gov/Archives/edgar/data/1415336/000119312511187233/0001193125-11-187233.txt
20120327,Annie's Inc,BNNY,0001431897,1431897,01DEC2011,0001193125-11-327662.txt,"Annie's, Inc.",S-1,01DEC2011,https://www.sec.gov/Archives/edgar/data/1431897/000119312511327662/0001193125-11-327662.txt
20130509,BioAmber Inc,BIOA.,0001534287,1534287,14NOV2011,0001193125-11-307328.txt,BioAmber Inc.,S-1,14NOV2011,https://www.sec.gov/Archives/edgar/data/1534287/000119312511307328/0001193125-11-307328.txt
20120424,Clearsign Combustion Corp,CLIR,0001434524,1434524,14NOV2011,0001144204-11-064058.txt,CLEARSIGN COMBUSTION CORP,S-1,14NOV2011,https://www.sec.gov/Archives/edgar/data/1434524/000114420411064058/0001144204-11-064058.txt
20120417,Digital Cinema Destinations,DCIN,0001510326,1510326,20DEC2011,0001193805-11-002394.txt,Digital Cinema Destinations Corp.,S-1,20DEC2011,https://www.sec.gov/Archives/edgar/data/1510326/000119380511002394/0001193805-11-002394.txt
20120427,Edgen Group Inc,EDG,0001537951,1537951,29DEC2011,0001193125-11-354720.txt,Edgen Group Inc.,S-1,29DEC2011,https://www.sec.gov/Archives/edgar/data/1537951/000119312511354720/0001193125-11-354720.txt
20120710,FS Bancorp Inc,FSBW,0001530249,1530249,03OCT2011,0001188112-11-002766.txt,"FS Bancorp, Inc.",S-1,03OCT2011,https://www.sec.gov/Archives/edgar/data/1530249/000118811211002766/0001188112-11-002766.txt
20130523,Global Brass & Copper Holdings,BRSS,0001533526,1533526,28OCT2011,0001193125-11-286313.txt,"GLOBAL BRASS & COPPER HOLDINGS, INC.",S-1,28OCT2011,https://www.sec.gov/Archives/edgar/data/1533526/000119312511286313/0001193125-11-286313.txt
20130620,Gogo Inc,GOGO,0001537054,1537054,23DEC2011,0001193125-11-351260.txt,Gogo Inc.,S-1,23DEC2011,https://www.sec.gov/Archives/edgar/data/1537054/000119312511351260/0001193125-11-351260.txt
20120710,Hometrust Bancshares Inc,HTBI,0001538263,1538263,29DEC2011,0001193125-11-355607.txt,"HomeTrust Bancshares, Inc.",S-1,29DEC2011,https://www.sec.gov/Archives/edgar/data/1538263/000119312511355607/0001193125-11-355607.txt
20120919,National Bank Holdings Corp,NBHC,0001475841,1475841,14NOV2011,0001193125-11-311444.txt,NBH Holdings Corp.,S-1,14NOV2011,https://www.sec.gov/Archives/edgar/data/1475841/000119312511311444/0001193125-11-311444.txt
20120725,Northern Tier Energy LP,NTI,0001533454,1533454,13DEC2011,0001193125-11-338744.txt,"Northern Tier Energy, Inc.",S-1,13DEC2011,https://www.sec.gov/Archives/edgar/data/1533454/000119312511338744/0001193125-11-338744.txt
20040127,Pioneer Tax Adv Balanced Trust,PBF,0001534504,1534504,14NOV2011,0001193125-11-309609.txt,PBF Energy Inc.,S-1,14NOV2011,https://www.sec.gov/Archives/edgar/data/1534504/000119312511309609/0001193125-11-309609.txt
20121212,PBF Energy Inc,PBF,0001534504,1534504,14NOV2011,0001193125-11-309609.txt,PBF Energy Inc.,S-1,14NOV2011,https://www.sec.gov/Archives/edgar/data/1534504/000119312511309609/0001193125-11-309609.txt
20120419,Proofpoint Inc,PFPT,0001212458,1212458,14DEC2011,0001047469-11-010082.txt,PROOFPOINT INC,S-1,14DEC2011,https://www.sec.gov/Archives/edgar/data/1212458/000104746911010082/0001047469-11-010082.txt
20120207,Roundy's Inc,RNDY,0001536035,1536035,05DEC2011,0001047469-11-009884.txt,"Roundy's Parent Company, Inc.",S-1,05DEC2011,https://www.sec.gov/Archives/edgar/data/1536035/000104746911009884/0001047469-11-009884.txt
20170622,SG Blocks Inc,SGBX,0001023994,1023994,05DEC2011,0001213900-11-006495.txt,"SG BLOCKS, INC.",S-1,05DEC2011,https://www.sec.gov/Archives/edgar/data/1023994/000121390011006495/0001213900-11-006495.txt
20140521,Tecogen Inc,TGEN,0001537435,1537435,22DEC2011,0001144204-11-071196.txt,TECOGEN INC,S-1,22DEC2011,https://www.sec.gov/Archives/edgar/data/1537435/000114420411071196/0001144204-11-071196.txt
20120418,Tumi Holdings Inc,TUMI,0001535031,1535031,13DEC2011,0001193125-11-339294.txt,"Tumi Holdings, Inc.",S-1,13DEC2011,https://www.sec.gov/Archives/edgar/data/1535031/000119312511339294/0001193125-11-339294.txt
20120126,Verastem Inc,VSTM,0001526119,1526119,03NOV2011,0001047469-11-008951.txt,"Verastem, Inc.",S-1,03NOV2011,https://www.sec.gov/Archives/edgar/data/1526119/000104746911008951/0001047469-11-008951.txt
20120301,Yelp Inc,YELP,0001345016,1345016,17NOV2011,0001193125-11-315562.txt,YELP! INC,S-1,17NOV2011,https://www.sec.gov/Archives/edgar/data/1345016/000119312511315562/0001193125-11-315562.txt
20131017,ADMA Biologics,ADMA,0001368514,1368514,29MAR2012,0001193805-12-000562.txt,"ADMA BIOLOGICS, INC.",S-1,29MAR2012,https://www.sec.gov/Archives/edgar/data/1368514/000119380512000562/0001193805-12-000562.txt
20120509,Audience Inc,ADNC,0001201663,1201663,13JAN2012,0001193125-12-012183.txt,AUDIENCE INC,S-1,13JAN2012,https://www.sec.gov/Archives/edgar/data/1201663/000119312512012183/0001193125-12-012183.txt
20121003,Berry Plastics Group Inc,BERY,0001378992,1378992,23MAR2012,0000898822-12-000128.txt,BERRY PLASTICS GROUP INC,S-1,23MAR2012,https://www.sec.gov/Archives/edgar/data/1378992/000089882212000128/0000898822-12-000128.txt
20121011,Diamondback Energy Inc,FANG,0001539838,1539838,14FEB2012,0001193125-12-057319.txt,"Diamondback Energy, Inc.",S-1,14FEB2012,https://www.sec.gov/Archives/edgar/data/1539838/000119312512057319/0001193125-12-057319.txt
20120718,Durata Therapeutics Inc,DRTX,0001544116,1544116,22MAR2012,0001193125-12-127352.txt,"Durata Therapeutics, Inc.",S-1,22MAR2012,https://www.sec.gov/Archives/edgar/data/1544116/000119312512127352/0001193125-12-127352.txt
20120725,E2open Inc,EOPN,0001540400,1540400,17FEB2012,0001193125-12-066151.txt,E2open Inc,S-1,17FEB2012,https://www.sec.gov/Archives/edgar/data/1540400/000119312512066151/0001193125-12-066151.txt
20120626,EQT Midstream Partners LP,EQM,0001540947,1540947,13FEB2012,0001047469-12-000868.txt,"EQT Midstream Partners, LP",S-1,13FEB2012,https://www.sec.gov/Archives/edgar/data/1540947/000104746912000868/0001047469-12-000868.txt
20120517,Facebook Inc,FB,0001326801,1326801,01FEB2012,0001193125-12-034517.txt,Facebook Inc,S-1,01FEB2012,https://www.sec.gov/Archives/edgar/data/1326801/000119312512034517/0001193125-12-034517.txt
20140618,Foresight Energy LP,FELP,0001540729,1540729,02FEB2012,0001193125-12-036355.txt,Foresight Energy Partners LP,S-1,02FEB2012,https://www.sec.gov/Archives/edgar/data/1540729/000119312512036355/0001193125-12-036355.txt
20120802,Globus Medical Inc,GMED,0001237831,1237831,29MAR2012,0001193125-12-137943.txt,GLOBUS MEDICAL INC,S-1,29MAR2012,https://www.sec.gov/Archives/edgar/data/1237831/000119312512137943/0001193125-12-137943.txt
